Local Time,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2022-02-14 13:00:00,95.0,0.15644187790074973,2.436013085391964,0.04529495833333334,47.0,33.0,6.997159179596042,87,0.0,1017,49,19.3,2.8,3.0
2022-02-14 14:00:00,99.0,0.15676196358443414,2.436013085391964,0.04543504583333333,49.0,34.67,7.102116567289983,91,0.0,1016,50,19.2,2.3,3.0
2022-02-14 15:00:00,103.0,0.15708204926811853,2.436013085391964,0.04562182916666666,51.0,36.33,7.242059750881903,95,0.0,1015,51,19.1,1.5,3.0
2022-02-14 16:00:00,107.0,0.15740213495180294,2.436013085391964,0.04576191666666667,53.0,38.0,7.347017138575843,100,0.0,1015,52,19.0,1.0,3.0
2022-02-14 17:00:00,152.0,0.18396924669760803,5.018186955907447,0.03843067083333333,76.7,54.67,10.390781381700123,100,0.0,1015,54,18.5,0.8,2.83
2022-02-14 18:00:00,171.0,0.21061637986433418,7.649081088130768,0.03114612083333334,100.3,71.33,13.399559828926419,100,0.0,1015,57,18.0,0.0,2.66
2022-02-15 09:00:00,183.0,0.29407872188504103,10.377415743769768,0.026476537500000005,113.0,80.0,14.798991664845628,100,0.0,1018,84,17.3,1.2,1.88
2022-02-15 10:00:00,145.0,0.21485751517315246,5.846431404940715,0.035021875,73.0,52.0,11.195454687353667,100,0.0,1018,82,18.0,1.8,2.0
2022-02-15 11:00:00,129.0,0.2035744948232774,4.872026170783928,0.03735666666666667,64.7,46.0,10.390781381700123,100,0.0,1017,78,18.1,2.3,2.0
2022-02-15 12:00:00,112.0,0.19237149589432345,3.897620936627143,0.03969145833333334,56.3,40.0,9.551122280148599,100,0.0,1016,75,18.2,2.6,2.0
2022-02-15 13:00:00,98.0,0.18116849696536955,2.9232157024703573,0.04202625000000001,48.0,34.0,8.746448974495053,100,0.0,1016,71,18.3,2.5,2.0
2022-02-15 14:00:00,107.0,0.18725012495537308,3.4104183195487505,0.04076546250000001,53.7,38.0,9.341207504760716,100,0.5,1015,74,18.2,2.0,2.0
2022-02-15 15:00:00,118.0,0.19333175294537666,3.897620936627143,0.039551370833333335,59.3,42.0,9.9009802391284,100,0.75,1014,77,18.1,1.4,2.0
2022-02-15 16:00:00,129.0,0.19941338093538022,4.384823553705536,0.038290583333333336,65.0,46.0,10.495738769394062,100,1.0,1013,80,18.0,0.9,2.0
2022-02-15 17:00:00,153.0,0.2198188432702606,6.3336340220191065,0.033621000000000005,82.0,58.0,12.839787094558737,91,0.25,1013,84,17.5,0.7,1.66
2022-02-15 18:00:00,169.0,0.24022430560514102,8.282444490332677,0.02895141666666667,99.0,70.0,15.148849623825429,83,0.0,1013,88,17.0,0.0,1.33
2022-02-15 19:00:00,185.0,0.2605497465191004,10.23125495864625,0.024281833333333336,116.0,82.0,17.492897948990105,75,0.0,1014,92,16.5,0.0,1.0
2022-02-16 11:00:00,173.0,0.27663405212424136,8.136283705209161,0.027410454166666667,103.7,73.0,14.938934848437551,75,0.5,1013,91,16.8,2.3,1.0
2022-02-16 12:00:00,156.0,0.24878659764369865,6.479794807142626,0.032827170833333336,85.3,60.0,13.049701869946617,75,0.0,1012,90,17.1,2.6,1.0
2022-02-16 13:00:00,131.0,0.22085912174223493,4.872026170783928,0.038290583333333336,67.0,47.0,11.195454687353667,75,0.0,1012,88,17.3,2.5,1.0
2022-02-16 14:00:00,121.0,0.2090959728668333,4.384823553705536,0.04001832916666667,61.7,43.33,9.691065463740516,75,0.0,1010,88,17.5,2.0,1.33
2022-02-16 15:00:00,112.0,0.19725280257051053,3.897620936627143,0.04169937916666667,56.3,39.67,8.15169044422939,75,0.0,1009,87,17.6,1.4,1.66
2022-02-16 16:00:00,102.0,0.18540963227418777,3.4104183195487505,0.043427125,51.0,36.0,6.64730122061624,75,0.5,1008,87,17.8,0.9,2.0
2022-02-16 17:00:00,162.0,0.22774096394144952,7.454200041299411,0.03329412916666667,90.3,64.33,10.600696157088004,83,0.75,1008,88,17.7,0.7,1.66
2022-02-17 10:00:00,163.0,0.19613250267761512,7.795241873254286,0.02755054166666667,92.0,65.0,9.096306933474853,75,0.0,1011,91,18.4,2.0,1.0
2022-02-17 11:00:00,151.0,0.16948536951088897,6.187473236895589,0.03081925,77.0,54.33,7.347017138575843,83,0.0,1010,87,19.2,2.4,1.33
2022-02-17 12:00:00,122.0,0.1429182577650839,4.530984338829054,0.03408795833333334,62.0,43.67,5.5977273436768336,91,0.0,1010,83,19.9,2.6,1.66
2022-02-17 13:00:00,95.0,0.11627112459835773,2.9232157024703573,0.03735666666666667,47.0,33.0,3.8484375487778233,100,0.0,1009,80,20.7,2.5,2.0
2022-02-17 14:00:00,95.0,0.11411054623348804,3.0693764875938747,0.03628266250000001,47.0,33.0,4.303252895451566,100,0.0,1008,81,20.7,2.0,2.0
2022-02-17 15:00:00,95.0,0.11194996786861834,3.264257534425232,0.035161962500000005,47.0,33.0,4.793054038023288,100,0.0,1007,82,20.8,1.4,2.0
2022-02-17 16:00:00,95.0,0.10970936808282757,3.4104183195487505,0.03408795833333334,47.0,33.0,5.247869384697031,100,2.0,1006,83,20.8,0.9,2.0
2022-02-17 17:00:00,119.0,0.1231529667975723,4.72586538566041,0.030679162500000006,59.7,42.33,7.242059750881903,100,0.25,1007,85,20.6,0.7,1.83
2022-02-17 18:00:00,144.0,0.13651654409139594,5.992592190064232,0.027223670833333335,72.3,51.67,9.201264321168795,100,0.0,1007,88,20.4,0.0,1.66
2022-02-17 19:00:00,157.0,0.14988012138521956,7.308039256175893,0.023814875000000003,85.0,61.0,11.195454687353667,100,0.0,1007,90,20.2,0.0,1.5
2022-02-17 20:00:00,158.0,0.15428129953588005,7.795241873254286,0.023814875000000003,86.3,61.67,12.245028564293072,100,0.0,1008,92,20.1,0.0,1.33
2022-02-17 21:00:00,159.0,0.15860245626561942,8.282444490332677,0.023814875000000003,87.7,62.33,13.29460244123248,100,0.0,1008,93,20.1,0.0,1.16
2022-02-17 22:00:00,160.0,0.1630036344162799,8.769647107411071,0.023814875000000003,89.0,63.0,14.344176318171886,100,0.0,1009,95,20.0,0.0,1.0
2022-02-17 23:00:00,167.0,0.17524691181720814,10.085094173522732,0.022414000000000003,96.3,68.0,16.89813941872444,91,0.0,1009,95,19.9,0.0,1.33
2022-02-18 00:00:00,173.0,0.1875702106390575,11.351820977926554,0.021013125000000004,103.7,73.0,19.487088315174976,83,0.0,1009,95,19.9,0.0,1.66
2022-02-18 01:00:00,180.0,0.1998935094609068,12.667268044038213,0.01961225,111.0,78.0,22.04105141572753,75,0.0,1009,95,19.8,0.0,2.0
2022-02-18 02:00:00,185.0,0.21229682970367728,13.154470661116607,0.0180712875,115.7,81.67,21.936094028033594,75,0.0,1008,95,19.7,0.0,2.0
2022-02-18 03:00:00,190.0,0.22478017136736878,13.641673278195002,0.016483629166666666,120.3,85.33,21.79615084444167,75,0.0,1008,95,19.7,0.0,2.0
2022-02-18 05:00:00,189.0,0.2294214137807926,13.300631446240127,0.014335620833333335,119.7,85.0,19.24218774388911,75,0.0,1008,95,19.7,0.0,2.0
2022-02-18 06:00:00,184.0,0.22165933595144593,12.521107258914697,0.01368187916666667,114.3,81.0,16.7931820310305,75,0.0,1009,95,19.9,0.0,2.0
2022-02-18 07:00:00,179.0,0.21389725812209928,11.69286280988143,0.013074833333333336,109.0,77.0,14.344176318171886,75,0.0,1009,95,20.0,0.6,2.0
2022-02-18 08:00:00,162.0,0.18012821849339522,9.256849724489465,0.01760432916666667,92.0,64.67,11.54531264633347,83,0.0,1010,95,20.3,0.8,2.33
2022-02-18 09:00:00,146.0,0.1463591788646912,6.820836639097501,0.022087129166666667,75.0,52.33,8.746448974495053,91,0.0,1010,95,20.7,1.2,2.66
2022-02-18 10:00:00,112.0,0.11251011781506605,4.384823553705536,0.026616625000000005,58.0,40.0,5.947585302656635,100,0.0,1011,95,21.0,1.8,3.0
2022-02-18 11:00:00,103.0,0.1037077615137451,3.751460151503625,0.0280175,53.3,36.67,5.247869384697031,100,0.0,1010,91,21.7,2.4,3.0
2022-02-18 12:00:00,96.0,0.09482538379150304,3.0693764875938747,0.029418375,48.7,33.33,4.548153466737427,100,0.25,1009,88,22.5,2.7,3.0
2022-02-18 13:00:00,89.0,0.08594300606926099,2.436013085391964,0.03081925,44.0,30.0,3.8484375487778233,100,0.25,1009,85,23.2,2.5,3.0
2022-02-18 14:00:00,92.0,0.08794354159228847,2.7770549173468395,0.03035229166666667,45.3,31.33,4.548153466737427,100,0.0,1008,86,23.0,2.0,3.0
2022-02-18 15:00:00,95.0,0.08994407711531596,3.0693764875938747,0.029885333333333337,46.7,32.67,5.247869384697031,100,0.0,1007,88,22.8,1.4,3.0
2022-02-18 16:00:00,98.0,0.09202463405926455,3.4104183195487505,0.029418375,48.0,34.0,5.947585302656635,100,0.0,1007,90,22.6,0.9,3.0
2022-02-18 17:00:00,103.0,0.10618842556229915,4.384823553705536,0.027690629166666668,51.7,36.67,7.102116567289983,91,0.0,1007,91,22.3,0.7,3.0
2022-02-18 18:00:00,111.0,0.12035221706533382,5.359228787862322,0.026009579166666668,55.3,39.33,8.291633627821309,83,0.5,1008,93,21.9,0.0,3.0
2022-02-18 19:00:00,118.0,0.13451600856836843,6.3336340220191065,0.024281833333333336,59.0,42.0,9.446164892454656,75,0.5,1008,95,21.6,0.0,3.0
2022-02-18 20:00:00,121.0,0.15740213495180294,7.161878471052374,0.023488004166666666,61.0,43.33,11.090497299659726,75,1.0,1009,95,21.5,0.0,2.66
2022-02-18 21:00:00,125.0,0.18028826133523743,7.941402658377803,0.022740870833333336,63.0,44.67,12.699843910966814,75,0.5,1009,95,21.3,0.0,2.33
2022-02-18 22:00:00,129.0,0.20317438771867188,8.769647107411071,0.021947041666666667,65.0,46.0,14.344176318171886,75,0.5,1010,95,21.2,0.0,2.0
2022-02-18 23:00:00,121.0,0.21277695822920384,8.769647107411071,0.020546166666666667,60.3,43.0,15.638650766397154,75,0.5,1010,95,20.9,0.0,2.0
2022-02-19 00:00:00,112.0,0.2224595501606569,8.769647107411071,0.019145291666666668,55.7,40.0,16.89813941872444,75,1.0,1010,95,20.5,0.0,2.0
2022-02-19 01:00:00,104.0,0.23206212067118887,8.769647107411071,0.01774441666666667,51.0,37.0,18.192613866949706,75,1.0,1011,95,20.2,0.0,2.0
2022-02-19 02:00:00,97.0,0.2234198072117101,8.136283705209161,0.01774441666666667,46.7,33.67,16.4433240720507,79,1.0,1011,94,18.8,0.0,3.0
2022-02-19 03:00:00,90.0,0.21469747233131026,7.454200041299411,0.01774441666666667,42.3,30.33,14.694034277151687,83,1.5,1011,92,17.4,0.0,4.0
2022-02-19 04:00:00,82.0,0.20597513745091037,6.820836639097501,0.01774441666666667,38.0,27.0,12.944744482252679,87,2.5,1011,91,16.0,0.0,5.0
2022-02-19 05:00:00,80.0,0.19741284541235274,6.3336340220191065,0.018538245833333338,36.0,25.67,11.300412075047605,91,3.0,1012,89,15.4,0.0,5.33
2022-02-19 06:00:00,77.0,0.1888505533737951,5.846431404940715,0.01928537916666667,34.0,24.33,9.691065463740516,95,1.75,1012,87,14.8,0.0,5.66
2022-02-19 07:00:00,74.0,0.18028826133523743,5.359228787862322,0.020079208333333334,32.0,23.0,8.046733056535448,100,3.5,1013,84,14.2,0.6,6.0
2022-02-19 08:00:00,71.0,0.171085797929311,4.72586538566041,0.022273912500000007,30.3,21.67,7.242059750881903,91,0.5,1014,84,13.9,0.8,5.33
2022-02-19 09:00:00,68.0,0.16188333452338452,4.043781721750661,0.024421920833333333,28.7,20.33,6.402400649330379,83,1.5,1016,83,13.5,1.2,4.66
2022-02-19 10:00:00,65.0,0.1526808711174581,3.4104183195487505,0.026616625000000005,27.0,19.0,5.5977273436768336,75,0.5,1017,82,13.2,1.8,4.0
2022-02-19 11:00:00,67.0,0.14988012138521956,3.264257534425232,0.027877412500000007,28.0,19.67,5.702684731370774,75,0.5,1017,81,13.1,2.4,4.0
2022-02-19 12:00:00,68.0,0.14707937165298107,3.0693764875938747,0.029091504166666667,29.0,20.33,5.842627914962694,75,1.0,1016,80,13.0,2.7,4.0
2022-02-19 13:00:00,69.0,0.14427862192074262,2.9232157024703573,0.03035229166666667,30.0,21.0,5.947585302656635,75,0.75,1016,79,12.9,2.5,4.0
2022-02-19 14:00:00,72.0,0.143798493395216,3.0693764875938747,0.03035229166666667,31.7,22.33,6.297443261636437,75,1.25,1016,79,12.6,2.1,4.0
2022-02-19 15:00:00,75.0,0.1433983862906105,3.264257534425232,0.03035229166666667,33.3,23.67,6.64730122061624,75,0.5,1016,79,12.2,1.4,4.0
2022-02-19 16:00:00,78.0,0.1429182577650839,3.4104183195487505,0.03035229166666667,35.0,25.0,6.997159179596042,75,0.25,1017,79,11.9,0.9,4.0
2022-02-19 17:00:00,80.0,0.1435584291324527,3.556579104672268,0.030025420833333333,36.3,25.67,7.591917709861705,75,1.5,1017,83,11.5,0.7,3.66
2022-02-19 18:00:00,81.0,0.1441185790789004,3.751460151503625,0.02974524583333334,37.7,26.33,8.15169044422939,75,1.25,1018,87,11.2,0.0,3.33
2022-02-19 19:00:00,82.0,0.1447587504462692,3.897620936627143,0.029418375,39.0,27.0,8.746448974495053,75,1.5,1018,92,10.8,0.0,3.0
2022-02-19 20:00:00,83.0,0.1441185790789004,3.897620936627143,0.030025420833333333,39.0,27.33,9.551122280148599,75,1.75,1019,90,10.7,0.0,3.33
2022-02-19 21:00:00,84.0,0.1435584291324527,3.897620936627143,0.030679162500000006,39.0,27.67,10.390781381700123,75,1.75,1019,89,10.6,0.0,3.66
2022-02-19 22:00:00,85.0,0.1429182577650839,3.897620936627143,0.031286208333333336,39.0,28.0,11.195454687353667,75,1.5,1020,88,10.5,0.0,4.0
2022-02-19 23:00:00,83.0,0.14115778650481972,3.897620936627143,0.032080037500000005,38.0,27.33,11.195454687353667,75,0.25,1020,84,10.6,0.0,4.0
2022-02-20 00:00:00,82.0,0.13947733666547663,3.897620936627143,0.032827170833333336,37.0,26.67,11.195454687353667,75,1.5,1020,81,10.6,0.0,4.0
2022-02-20 01:00:00,80.0,0.13779688682613353,3.897620936627143,0.033621000000000005,36.0,26.0,11.195454687353667,75,0.5,1020,78,10.7,0.0,4.0
2022-02-20 02:00:00,79.0,0.13683662977508032,3.751460151503625,0.033621000000000005,35.0,25.33,10.950554116067806,75,0.0,1020,81,10.2,0.0,4.0
2022-02-20 03:00:00,77.0,0.13587637272402714,3.556579104672268,0.033621000000000005,34.0,24.67,10.740639340679925,75,0.5,1020,84,9.7,0.0,4.0
2022-02-20 04:00:00,76.0,0.13499613709389502,3.4104183195487505,0.033621000000000005,33.0,24.0,10.495738769394062,75,1.5,1020,87,9.2,0.0,4.0
2022-02-20 05:00:00,77.0,0.13467605141021066,3.4104183195487505,0.0334809125,33.7,24.33,10.250838198108202,75,1.0,1020,88,9.0,0.0,4.0
2022-02-20 06:00:00,77.0,0.13435596572652625,3.4104183195487505,0.03329412916666667,34.3,24.67,10.040923422720319,75,2.0,1021,88,8.7,0.0,4.0
2022-02-20 07:00:00,78.0,0.13403588004284187,3.4104183195487505,0.03315404166666667,35.0,25.0,9.79602285143446,75,2.75,1022,89,8.5,0.6,4.0
2022-02-20 08:00:00,79.0,0.13483609425205284,3.264257534425232,0.0334809125,35.7,25.33,9.691065463740516,75,1.25,1023,86,8.7,0.8,3.66
2022-02-20 09:00:00,80.0,0.13555628704034275,3.0693764875938747,0.0337610875,36.3,25.67,9.551122280148599,75,1.25,1023,83,9.0,1.2,3.33
2022-02-20 10:00:00,80.0,0.13635650124955373,2.9232157024703573,0.03408795833333334,37.0,26.0,9.446164892454656,75,0.5,1024,80,9.2,1.9,3.0
2022-02-20 11:00:00,83.0,0.13899720813995,2.9232157024703573,0.03408795833333334,39.0,27.33,9.691065463740516,75,1.25,1023,81,9.2,2.4,3.0
2022-02-20 12:00:00,86.0,0.1416379150303463,2.9232157024703573,0.03408795833333334,41.0,28.67,9.9009802391284,75,1.75,1023,81,9.2,2.7,3.0
2022-02-20 13:00:00,89.0,0.14427862192074262,2.9232157024703573,0.03408795833333334,43.0,30.0,10.145880810414262,75,1.5,1022,82,9.2,2.6,3.0
2022-02-20 14:00:00,91.0,0.1466792645483756,3.0693764875938747,0.0337610875,44.0,31.0,10.600696157088004,75,1.0,1022,83,9.3,2.1,3.33
2022-02-20 15:00:00,93.0,0.14899988575508746,3.264257534425232,0.0334809125,45.0,32.0,11.090497299659726,75,1.25,1021,83,9.3,1.5,3.66
2022-02-20 16:00:00,95.0,0.15132050696179933,3.4104183195487505,0.03315404166666667,46.0,33.0,11.54531264633347,75,0.25,1020,84,9.4,0.9,4.0
2022-02-20 17:00:00,100.0,0.15580170653338093,3.751460151503625,0.032220125,49.0,35.0,12.000127993007212,75,0.25,1021,84,9.2,0.7,4.0
2022-02-20 18:00:00,104.0,0.16036292752588363,4.043781721750661,0.031286208333333336,52.0,37.0,12.489929135578935,75,1.5,1021,84,8.9,0.0,4.0
2022-02-20 19:00:00,110.0,0.16484412709746518,4.384823553705536,0.03035229166666667,55.0,39.0,12.944744482252679,75,1.0,1022,84,8.7,0.0,4.0
2022-02-20 20:00:00,107.0,0.1650041699393074,4.384823553705536,0.03081925,53.7,38.0,13.29460244123248,70,1.0,1022,85,8.7,0.0,3.33
2022-02-20 21:00:00,104.0,0.1651642127811496,4.384823553705536,0.031286208333333336,52.3,37.0,13.644460400212282,66,0.75,1022,85,8.7,0.0,2.66
2022-02-20 22:00:00,102.0,0.1653242556229918,4.384823553705536,0.03175316666666667,51.0,36.0,13.994318359192084,62,0.0,1022,86,8.7,0.0,2.0
2022-02-20 23:00:00,103.0,0.1664445555158872,4.530984338829054,0.03189325416666666,51.3,36.33,14.589076889457749,70,0.0,1022,84,8.7,0.0,2.0
2022-02-21 00:00:00,103.0,0.1674848339878615,4.72586538566041,0.032080037500000005,51.7,36.67,15.148849623825429,79,0.0,1022,83,8.6,0.0,2.0
2022-02-21 01:00:00,104.0,0.16860513388075685,4.872026170783928,0.032220125,52.0,37.0,15.743608154091095,87,0.0,1023,81,8.6,0.0,2.0
2022-02-21 02:00:00,103.0,0.16812500535523028,4.72586538566041,0.032220125,51.3,36.33,15.848565541785034,87,0.0,1022,80,8.7,0.0,2.16
2022-02-21 03:00:00,101.0,0.16764487682970367,4.530984338829054,0.032220125,50.7,35.67,15.988508725376958,87,0.0,1022,78,8.7,0.0,2.33
2022-02-21 04:00:00,100.0,0.1671647483041771,4.384823553705536,0.032220125,50.0,35.0,16.093466113070896,87,0.0,1022,76,8.8,0.0,2.5
2022-02-21 05:00:00,104.0,0.16860513388075685,4.530984338829054,0.0309593375,52.7,37.0,15.988508725376958,70,0.0,1022,73,9.0,0.0,2.66
2022-02-21 06:00:00,110.0,0.16996549803641556,4.72586538566041,0.02974524583333334,55.3,39.0,15.848565541785034,54,0.0,1022,71,9.2,0.0,2.83
2022-02-21 07:00:00,115.0,0.17140588361299536,4.872026170783928,0.028484458333333337,58.0,41.0,15.743608154091095,37,0.0,1023,68,9.4,0.6,3.0
2022-02-21 08:00:00,109.0,0.16564434130667618,4.043781721750661,0.0309593375,54.7,38.67,14.938934848437551,54,0.0,1023,68,10.1,0.8,2.66
2022-02-21 09:00:00,103.0,0.159882799000357,3.264257534425232,0.0334809125,51.3,36.33,14.099275746886022,70,0.0,1024,67,10.9,1.3,2.33
2022-02-21 10:00:00,98.0,0.15412125669403784,2.436013085391964,0.035955791666666674,48.0,34.0,13.29460244123248,87,0.0,1025,67,11.6,1.9,2.0
2022-02-21 11:00:00,93.0,0.14723941449482328,1.9488104683135714,0.0393645875,45.0,32.0,11.89517060531327,83,0.0,1024,62,12.4,2.4,2.66
2022-02-21 12:00:00,89.0,0.14043759371652983,1.4616078512351787,0.042820079166666664,42.0,30.0,10.495738769394062,79,0.0,1023,56,13.1,2.7,3.33
2022-02-21 13:00:00,85.0,0.13355575151731527,0.9744052341567857,0.04622887500000001,39.0,28.0,9.096306933474853,75,0.0,1022,52,13.9,2.6,4.0
2022-02-21 14:00:00,86.0,0.13323566583363083,1.3154470661116608,0.04543504583333333,39.7,28.67,9.096306933474853,83,0.0,1022,53,13.7,2.1,3.66
2022-02-21 15:00:00,87.0,0.13291558014994645,1.6077686363586963,0.0446879125,40.3,29.33,9.096306933474853,91,0.0,1021,54,13.5,1.5,3.33
2022-02-21 16:00:00,89.0,0.13259549446626204,1.9488104683135714,0.043894083333333334,41.0,30.0,9.096306933474853,100,0.25,1021,55,13.3,0.9,3.0
2022-02-21 17:00:00,98.0,0.13851707961442342,2.582173870515482,0.04076546250000001,47.0,34.0,10.040923422720319,75,0.0,1021,58,12.9,0.7,2.33
2022-02-21 18:00:00,107.0,0.14443866476258482,3.264257534425232,0.03768353750000001,53.0,38.0,10.950554116067806,50,0.0,1021,62,12.6,0.0,1.66
2022-02-21 19:00:00,118.0,0.15036024991074617,3.897620936627143,0.03455491666666667,59.0,42.0,11.89517060531327,25,0.0,1022,65,12.2,0.0,1.0
2022-02-21 20:00:00,116.0,0.15004016422706176,4.043781721750661,0.0337610875,58.0,41.33,12.839787094558737,50,0.0,1022,66,12.0,0.0,1.66
2022-02-21 21:00:00,114.0,0.14972007854337738,4.238662768582017,0.03301395416666667,57.0,40.67,13.74941778790622,75,0.0,1023,67,11.7,0.0,2.33
2022-02-21 22:00:00,112.0,0.14948001428061408,4.384823553705536,0.032220125,56.0,40.0,14.694034277151687,100,0.0,1024,68,11.5,0.0,3.0
2022-02-21 23:00:00,109.0,0.14851975722956087,4.384823553705536,0.03189325416666666,54.0,38.67,15.288792807417352,100,0.0,1024,69,11.3,0.0,3.0
2022-02-22 00:00:00,105.0,0.14755950017850772,4.384823553705536,0.03161307916666667,52.0,37.33,15.848565541785034,100,0.0,1023,69,11.2,0.0,3.0
2022-02-22 01:00:00,102.0,0.1466792645483756,4.384823553705536,0.031286208333333336,50.0,36.0,16.4433240720507,100,0.0,1023,70,11.0,0.0,3.0
2022-02-22 02:00:00,100.0,0.1460390931810068,4.384823553705536,0.03081925,48.7,35.0,16.4433240720507,100,0.0,1023,70,10.8,0.0,3.0
2022-02-22 03:00:00,98.0,0.14539892181363798,4.384823553705536,0.03035229166666667,47.3,34.0,16.4433240720507,100,0.0,1022,71,10.7,0.0,3.0
2022-02-22 04:00:00,95.0,0.1447587504462692,4.384823553705536,0.029885333333333337,46.0,33.0,16.4433240720507,100,0.0,1022,72,10.5,0.0,3.0
2022-02-22 05:00:00,89.0,0.1458790503391646,4.530984338829054,0.02881132916666667,41.7,30.0,16.093466113070896,100,0.0,1022,72,10.5,0.0,3.0
2022-02-22 06:00:00,82.0,0.1469193288111389,4.72586538566041,0.027690629166666668,37.3,27.0,15.743608154091095,100,0.0,1023,72,10.4,0.0,3.0
2022-02-22 07:00:00,76.0,0.14803962870403428,4.872026170783928,0.026616625000000005,33.0,24.0,15.393750195111293,100,0.0,1023,73,10.4,0.7,3.0
2022-02-22 08:00:00,74.0,0.14115778650481972,4.043781721750661,0.029091504166666667,32.0,23.0,13.994318359192084,100,0.0,1024,69,11.1,0.8,3.66
2022-02-22 09:00:00,72.0,0.13435596572652625,3.264257534425232,0.03161307916666667,31.0,22.0,12.594886523272875,100,0.0,1024,65,11.9,1.3,4.33
2022-02-22 10:00:00,69.0,0.1274741235273117,2.436013085391964,0.03408795833333334,30.0,21.0,11.195454687353667,100,0.0,1025,61,12.6,2.0,5.0
2022-02-22 11:00:00,69.0,0.1233130096394145,2.0949712534370892,0.03688970833333334,29.7,20.67,10.040923422720319,100,0.0,1024,60,13.0,2.6,4.33
2022-02-22 12:00:00,68.0,0.11907187433059623,1.8026496831900536,0.03969145833333334,29.3,20.33,8.851406362188992,100,0.25,1023,58,13.4,3.0,3.66
2022-02-22 13:00:00,67.0,0.11491076044269903,1.4616078512351787,0.04249320833333334,29.0,20.0,7.696875097555647,100,0.0,1023,57,13.8,3.4,3.0
2022-02-22 14:00:00,69.0,0.11347037486611924,1.6077686363586963,0.042166337500000005,30.0,21.0,7.451974526269785,100,0.0,1022,58,13.7,2.6,2.66
2022-02-22 15:00:00,72.0,0.11211001071046055,1.8026496831900536,0.041886162500000004,31.0,22.0,7.242059750881903,100,0.0,1022,59,13.5,1.7,2.33
2022-02-22 16:00:00,74.0,0.11066962513388078,1.9488104683135714,0.04155929166666667,32.0,23.0,6.997159179596042,100,0.0,1022,60,13.4,1.1,2.0
2022-02-22 17:00:00,78.0,0.11211001071046055,2.2898523002684463,0.03969145833333334,34.7,25.0,7.451974526269785,100,0.0,1023,61,13.1,0.7,2.66
2022-02-22 18:00:00,82.0,0.11347037486611924,2.582173870515482,0.037823625,37.3,27.0,7.941775668841506,100,0.25,1024,61,12.7,0.0,3.33
2022-02-22 19:00:00,87.0,0.11491076044269903,2.9232157024703573,0.035955791666666674,40.0,29.0,8.39659101551525,100,0.0,1024,61,12.4,0.0,4.0
2022-02-22 20:00:00,86.0,0.11363041770796145,3.0693764875938747,0.03534874583333334,39.7,28.67,8.746448974495053,100,0.0,1025,61,12.2,0.0,3.66
2022-02-22 21:00:00,85.0,0.11243009639414496,3.264257534425232,0.03469500416666667,39.3,28.33,9.096306933474853,100,0.0,1026,61,11.9,0.0,3.33
2022-02-22 22:00:00,85.0,0.11114975365940737,3.4104183195487505,0.03408795833333334,39.0,28.0,9.446164892454656,100,0.0,1027,60,11.7,0.0,3.0
2022-02-22 23:00:00,82.0,0.11018949660835416,3.556579104672268,0.03455491666666667,37.7,27.0,9.551122280148599,91,0.0,1027,58,11.6,0.0,2.66
2022-02-23 00:00:00,80.0,0.10930926097822206,3.751460151503625,0.035021875,36.3,26.0,9.691065463740516,83,0.0,1027,56,11.6,0.0,2.33
2022-02-23 01:00:00,78.0,0.10834900392716888,3.897620936627143,0.03548883333333334,35.0,25.0,9.79602285143446,75,0.0,1027,54,11.5,0.0,2.0
2022-02-23 02:00:00,78.0,0.10818896108532668,3.897620936627143,0.03581570416666667,35.0,25.0,10.040923422720319,79,0.0,1026,60,11.4,0.0,2.16
2022-02-23 03:00:00,78.0,0.10802891824348447,3.897620936627143,0.03609587916666667,35.0,25.0,10.250838198108202,83,0.0,1026,67,11.3,0.0,2.33
2022-02-23 04:00:00,78.0,0.10786887540164229,3.897620936627143,0.036422750000000004,35.0,25.0,10.495738769394062,87,0.0,1026,75,11.2,0.0,2.5
2022-02-23 05:00:00,82.0,0.10986941092466977,4.238662768582017,0.035161962500000005,38.0,27.0,10.495738769394062,66,0.0,1026,70,10.9,0.0,2.66
2022-02-23 06:00:00,87.0,0.11194996786861834,4.530984338829054,0.03394787083333333,41.0,29.0,10.495738769394062,45,0.0,1027,66,10.7,0.0,2.83
2022-02-23 07:00:00,91.0,0.11395050339164585,4.872026170783928,0.03268708333333333,44.0,31.0,10.495738769394062,25,0.0,1027,62,10.4,1.0,3.0
2022-02-23 08:00:00,89.0,0.10602838272045698,3.751460151503625,0.03609587916666667,42.3,30.0,9.341207504760716,37,0.0,1028,54,11.8,1.3,3.0
2022-02-23 09:00:00,87.0,0.09810626204926812,2.582173870515482,0.039551370833333335,40.7,29.0,8.15169044422939,50,0.0,1028,47,13.1,2.2,3.0
2022-02-23 10:00:00,85.0,0.09010411995715817,1.4616078512351787,0.042960166666666674,39.0,28.0,6.997159179596042,62,0.0,1028,41,14.5,3.1,3.0
2022-02-23 11:00:00,82.0,0.08994407711531596,1.3154470661116608,0.04590200416666667,37.3,26.67,6.64730122061624,45,0.0,1027,41,15.3,4.6,3.0
2022-02-23 12:00:00,79.0,0.08978403427347377,1.1205660192803035,0.048890537500000004,35.7,25.33,6.297443261636437,29,0.0,1026,42,16.2,5.8,3.0
